,hashTan,hashVin,DeviceId,TripId,SubTripId,SubtripStartLocation,SubtripEndLocation,SubtripDistance,SubtripTimePeriod,SubtripWayCategory,SubtripWayType,SubtripStreets,SubtripCities,Subtrip_MTFCC,Subtrip_RTTYP,SubtripFrequency
33,5238965894433443661,64133804176276666,2850032122,2850032122_4,2850032122_4_1,"(41.312515, -75.75951)","(40.403744, -75.94602)",127.066,115.0,"{'Steps': 12, 'Highway': 15, 'No_category': 13}","{'Road': 3, 'State_Road': 22}","['Allentown Pike', 'William Circle', '260 Stony Mountain Road', 'Windy Hill Lane', 'Schaeffer Road', 'Hickory Run', 'Wawa', 'Reading Crest Avenue', 'Moselem Creek', 'Wyoming Valley Toll Plaza', 'Oak Inlet Drive', 'Wright Creek', 'Rock Street', 'Manor Road', 'Garage Strength', 'Hamilton Boulevard', 'Kutztown Road', 'Pennsylvania Turnpike Northeast Extension', 'Blue Mountain & Reading: Temple', 'Jabber Lane', 'US 222 Business', 'Huckleberry Road']","['White Haven', 'Reading', 'Wilkes Barre', 'Blandon', 'Kutztown', 'Slatedale', 'Neffs', 'Breinigsville', 'Allentown', 'Orefield', 'Parryville', 'Fleetwood']",['S1100'],"['M', 'I']",1
34,5238965894433443661,64133804176276666,2850032122,2850032122_4,2850032122_4_2,"(40.445045, -75.956436)","(40.517838, -76.11042)",25.518,45.0,{'No_category': 10},"{'Street': 1, 'Road': 8, 'State_Road': 3}","['Zimmerman Avenue', 'Wolf Creek', 'Tilden Road', 'Hex Highway', 'Pottsville Pike', '1787 brewing company', 'Windswept Aerodrome', 'Chief Master Sergeant Richard L. Etchberger Memorial Highway', '3700 Mountain Road']","['Hamburg', 'Shoemakersville', 'Leesport']",[],[],1
35,5238965894433443661,64133804176276666,2850032122,2850032122_4,2850032122_4_3,"(40.49768, -76.19616)","(39.338696, -80.223434)",415.924,276.713,{'Highway': 54},{'State_Road': 54},"['County Route 77', 'Monticello Lane', 'WV Welcome Center', 'Mt Harmony Road', 'Senator Jennings Randolph Highway', '13011 Maugansville Road', 'Cedar Knoll Lane', 'Cove Road', 'Earl Drive', 'National Freeway', 'M.V. Smith Road', 'George N Wade Bridge', 'Kamp Hill Drive', 'Rocking M Lane', 'US 40 Alternate', 'Deerfield Road', 'Weigh Station Parking', 'Pisgas Ladley Road', 'Cherry Lane Southwest', 'US 40', 'Grand Point Road', 'Pr Drive', 'County Route 73/11', 'Silver Lake Drive', 'National Pike', 'Bream Road', 'CiCi Way', 'President Avenue', 'Little Tonoloway Creek', 'Old Morgantown Road East', 'Texas Eastern Transmission', 'Amelias Path East', 'Thompson Creek Drive', 'Fisher Avenue', 'Antrim Mennonite School', 'Grantsville Elementary School', 'Mountain Road', 'Cobun Creek Road', 'Saint Paul Road', 'I 81 South', 'Wedge Street', 'Conner Drive', 'Orleans Road', 'Harmony Hall Road', 'Hamlin Road', 'South Johnson Street', 'Bethel Township Police Station', ""John's 24-7 Tow Road Service Repair Shop"", 'Upper Potomac River', 'Blain Frantz Road', 'County Route 5/22']","['Flintstone', 'Bethel', 'Shippensburg', 'Grantville', 'Big Pool', 'Jonestown', 'Maugansville', 'Gettysburg', 'Williamsport', 'Walnut Bottom', 'Fredericksburg', 'Carlisle', 'Clear Spring', 'Midlothian', 'Montana Mines', 'Fairmont', 'South Londonderry', 'Bruceton Mills', 'Hancock', 'Little Orleans', 'Friendsville', 'Harrisburg', 'Summerdale', 'Strausstown', 'Frostburg', 'Cumberland', 'Grantsville', 'New Kingstown', 'Scotland', 'Ono', 'State Line', 'Morgantown']",['S1100'],"['M', 'I', 'U']",2
36,5238965894433443661,64133804176276666,2850032122,2850032122_4,2850032122_4_4,"(39.22628, -80.29719)","(38.448563, -82.001114)",201.636,150.0,"{'Highway': 31, 'No_category': 4}","{'Street': 2, 'Road': 2, 'State_Road': 31}","['County Route 1/11', 'Rogersfork Church', 'Senator Jennings Randolph Highway', 'Belle Acres', 'County Route 62/6', 'Old 40th St Road', 'Bendale Lake', 'Tower Road', 'Amma Road', 'Forrest Drive', 'Westmoreland Drive', 'Smith Run Church', 'Buffalo Creek', 'Steeplechase Drive', 'Jack Point Cemetery', 'Lenden Street', 'Pepsi Bottling Company', 'Marina Street', 'Federated Auto Parts', 'Wills Creek Road', 'Little Sandy Creek', 'Lost Creek Elementary School', 'Bufflick Road', 'Coon Knob', 'Poling Drive', 'Bens Run Road', 'Burns Run Road', 'Lower Mill Creek Road', 'Osborne Mills Road', 'Crestwood Road']","['Dunbar', 'Flatwoods', 'Gassaway', 'Duck', 'Procious', 'Hurricane', 'Scott Depot', 'Charleston', 'Nitro', 'Jane Lew', 'Anmoore', 'Burnsville', 'Left Hand', 'Sutton', 'Elkview', 'Walkersville', 'Weston', 'Lost Creek']",['S1100'],['I'],1
37,5238965894433443661,64133804176276666,2850032122,2850032122_5,2850032122_5_1,"(38.436096, -82.028366)","(38.086487, -83.89751)",172.436,120.0,"{'Highway': 25, 'No_category': 1}",{'State_Road': 25},"['Dean Loop Road', 'Hilltop Drive', 'Verlin Street', '3060 Owingsville Road', 'Jones Cemetery', 'I 64 East', 'Shumate Cemetery One', 'Corey Road', 'Krout Creek', 'Cross Creek Road', 'South Garrett Road', 'Rice Lane', 'Sapphire Ln', 'Coffey-Riddle Cemetery', 'Interstate Drive', 'Markwell Lane', 'US 60', 'Eldridge Road', 'Trenol Heights', 'Melody Lane', 'Grant Gardens', 'Newsome Cemetery Road', 'New Light Church']","['Olive Hill', 'Grayson', 'Catlettsburg', 'Morehead', 'Mount Sterling', 'Barboursville', 'Owingsville', 'Ona', 'Huntington', 'Salt Lick', 'Milton', 'Hurricane', 'Ceredo']",['S1100'],"['I', 'U']",1
38,5238965894433443661,64133804176276666,2850032122,2850032122_5,2850032122_5_2,"(38.074547, -83.974525)","(36.333805, -86.713036)",371.055,255.0,"{'Highway': 48, 'No_category': 13}","{'Street': 6, 'Road': 1, 'State_Road': 50}","['Tunnel Mill Road', 'Mount Pleasant Cemetery', 'Interchange Self Storage', 'Sulphur Creek Road', 'Gateway Drive', 'Scotts Ferry Road East', 'Blue Star', 'Bardstown Road', 'Overlooking Drive', '405 Lin Wal Road', 'Frenchman Knob Road', 'Le Ann Lane', '4101 Haley Road', 'Stanley Rice Road', 'Shady Park Road', '280 Big Run Road', 'Goshen Church North Road', 'Interstate Loop', 'Frontage Road', '4867 Versailles Road', 'TATE ORNAMENTAL', 'Stringtown Road', 'I 65 South', 'Bellwood Road', 'Hume Road', 'Humphrey Road East', 'Central Avenue', '763 West New Circle Road', 'I 65 North', 'Reynolds Street', 'Whiteside Ford Road', 'Bluegrass Parkway', 'Ashton Court', 'Old Stone Bridge Road', 'L and N Turnpike Road', '1205 Equine Court', 'Wells Road', 'Hawkins Lane', 'Rock House Road South', 'Blue Beacon', 'Perdue Farms Road', 'Burns Cemetery', 'Dawson Ferry Road', 'Youngers Creek Road', '2691 Nicholasville Road', 'Vangosen Road', 'Five Star Food Mart', 'Bethel Road']","['Smiths Grove', 'Boston', 'Mount Sterling', 'Franklin', 'Sonora', 'White House', 'Bowling Green', 'Park City', 'Chaplin', 'Rocky Hill', 'Goodlettsville', 'Bardstown', 'Lexington', 'Versailles', 'Salvisa', 'Elizabethtown', 'Munfordville', 'Oakland']",['S1100'],"['M', 'S', 'I', 'U']",3
39,5238965894433443661,64133804176276666,2850032122,2850032122_5,2850032122_5_3,"(36.321915, -86.70426)","(36.178585, -86.298836)",56.848,45.0,"{'Highway': 9, 'No_category': 3}","{'Street': 2, 'Road': 1, 'State_Road': 9}","['Rhine Drive', 'Briley Parkway', 'Mills Road', 'Gateway Circle', 'Eastgate Boulevard', 'Alligood Way', 'Sheraton Music City Hotel', 'Ruskin Avenue', 'WQDQ-AM (Lebanon)']","['Nashville', 'Madison', 'Goodlettsville', 'Lebanon', 'Hermitage']",['S1100'],"['M', 'I']",1
40,5238965894433443661,64133804176276666,2850032122,2850032122_5,2850032122_5_4,"(36.187298, -86.27271)","(36.140347, -85.63052)",60.638,40.0,"{'Highway': 8, 'No_category': 2}","{'Street': 2, 'State_Road': 8}","['Huddle House', 'Lee Cemetery Road', 'Bobo Road', 'SR 56 South', 'Moss Bend Road', 'James Cemetery', 'Possum Hollow Road', 'Jones Cemetery Road', 'New Middleton Elementary School']","['Baxter', 'Lebanon', 'Buffalo Valley', 'Gordonsville', 'Silver Point']",['S1100'],"['I', 'S']",1
41,5238965894433443661,64133804176276666,2850032122,2850032122_6,2850032122_6_1,"(36.140217, -85.59627)","(36.027237, -85.504585)",27.018,30.0,"{'Highway': 4, 'No_category': 4}","{'Street': 3, 'Road': 3, 'State_Road': 4}","['Williams Cemetery', 'I 40', 'Geneva Shockley Road', 'Marsh Drive', 'Roberts - Matthews Hwy', 'SR 136 North']","['Sparta', 'Baxter']",['S1100'],"['I', 'S']",1
42,5238965894433443661,64133804176276666,2850032122,2850032122_7,2850032122_7_1,"(36.04755, -85.50778)","(36.13924, -85.630035)",21.236,19.999,"{'Highway': 4, 'No_category': 4}","{'Street': 2, 'State_Road': 4}","['Blackwell Road', 'Mid-State Motorsports', 'Mike Maxwell Road', 'SR 56 South']","['Cookeville', 'Baxter']",['S1100'],"['I', 'S']",1
43,5238965894433443661,64133804176276666,2850032122,2850032122_7,2850032122_7_2,"(36.13606, -85.645905)","(36.178844, -85.94476)",30.784,18.535,"{'Highway': 4, 'No_category': 1}","{'Street': 1, 'Road': 1, 'State_Road': 4}","['Joe Anderson Road', ""McDonald's"", 'Bradford Boulevard', 'Congo Bottom Road']","['Silver Point', 'Gordonsville', 'Baxter']",['S1100'],"['I', 'S']",1
44,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_1,"(36.179607, -85.97579)","(35.990177, -87.48737)",141.579,90.0,"{'Highway': 19, 'No_category': 3}","{'Street': 1, 'Road': 3, 'State_Road': 19}","['Beech Hill Road', 'I 65 South', 'Delaware Avenue', 'Garton Road', 'Bob White Road', 'Quail Meadow Drive', '1278 East Piney Road', 'I 40', ""Loves' # 369 - Dickson"", 'Eastgate Boulevard', 'Morrison Church', 'Moore Cemetery', 'Adams Lane', 'Poplar Valley Court', 'Stonewater Drive', 'WQDQ-AM (Lebanon)']","['Nashville', 'Kingston Springs', 'Burns', 'Brush Creek', 'Lebanon', 'Hermitage', 'Gordonsville']",['S1100'],['I'],1
45,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_2,"(35.924328, -87.59692)","(34.91247, -91.19458)",364.934,230.0,"{'Highway': 46, 'No_category': 3}","{'Street': 3, 'State_Road': 46}","['Bucksnort Road', 'North Grand Avenue', 'Turn 3 Drive', 'Cracker Barrel', 'Holiday Inn Hotel&Suites Memphis-Wolfchase Galleria', 'I 40', 'SR 22', 'Avron B Fogelman Expressway', 'South Service Road', 'W B Fowler Senior Expressway', 'Albright Road', 'Derossitt School', 'Gore Drive', 'Ditch No 13', 'Larry Anderson Cove', 'AR 75', 'Trunkline Gas Co', 'Coxburg Rd South', 'Squeeze Bottom Road', 'Hatchie River', 'Maclin Quarter Cemetery', 'Service Rd Extended', 'US 412 West', 'Cox Road', 'Brownsville Highway', 'Lawson Road', 'Chapel Cove', 'Tennessee River', 'AR 218', 'Yuma Road', 'Matheny Road', 'Sfc 102', 'Shiloh Road', 'Siegel Select Memphis', 'Lester School Road', 'Sfc 517', 'SR 223', 'Exxon', 'Palmer Road', 'Robin Park Circle', 'Cane Creek Road']","['Denmark', 'Holladay', 'Only', 'Clarksburg', 'Arlington', 'Forrest City', 'Gallaway', 'Heth', 'Stanton', 'Edmondson', 'Crawfordsville', 'Palestine', 'Memphis', 'Brinkley', 'West Memphis', 'Widener']",['S1100'],['I'],1
46,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_3,"(34.92369, -91.131035)","(34.187138, -93.06929)",204.483,135.0,"{'Highway': 28, 'No_category': 2}","{'Road': 2, 'State_Road': 28}","['Country Club Road', 'AR 391', 'Island Road', 'I 40', 'Biscoe Farm Road', 'US 67 South', 'Des Lauriers Road', 'West Fork DeLisle Creek', '10900 I-30 Frontage Road', 'Sfc 931', 'Lily Drive', 'Frontage Road', 'Davidson Road', 'Toggle Lane', 'I 30', 'Heflin', 'Womack Road', 'Tropf Lane', 'Lonnie Lane', 'West 68th Street', 'County Road 521', 'North Bankhead Avenue', 'East Roosevelt Road', 'Pilot - Caddo Valley', 'Baucum Industrial Drive', 'I-30 Frontage Road']","['Benton', 'Lonoke', 'Bryant', 'Carlisle', 'College Station', 'Palestine', 'Malvern', 'Brinkley', 'Little Rock', 'Biscoe', 'Donaldson', 'North Little Rock', 'Friendship']",['S1100'],['I'],4
47,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_4,"(34.128395, -93.08785)","(33.686016, -95.56275)",261.791,165.0,"{'Highway': 19, 'No_category': 17}","{'Street': 3, 'Road': 1, 'State_Road': 34}","['Northeast Texas Trail', 'North Martin Luther King Drive', 'Arkansas Highway Police - Hope', 'Grizzle Lane', 'County Road 2104', 'AR 182', 'AR 53', 'Thomas Hill Road', 'US 82', 'Morton Lane', 'Saint Michael Drive', 'US Highway 82', 'Nevada 26 Road', 'West Grizzly Drive', 'County Road 2165', 'County Road 111', 'I 30', 'Northwest Loop 286', 'Nevada 35 Road North', ""Bois D'Arc Street"", 'Nevada 3701 Road', 'Carlton-Gladden House', 'Modlin Road', 'Northeast Front Street', '3561 Northeast Loop 286', 'County Road 3325 North', 'Thomasville Lane', 'C R Road 3300', 'Purple Heart Trail', 'Hempstead 49 Road', 'I-30 Frontage Road', 'Smith Road', 'Shell']","['Texarkana', 'Blossom', 'Avery', 'Nash', 'Detroit', 'Arkadelphia', 'Curtis', 'Hope', 'Fulton', 'Prescott', 'Hooks', 'Emmet', 'Annona', 'Clarksville', 'De Kalb', 'Paris']",['S1100'],['I'],1
48,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_5,"(33.75759, -95.54217)","(35.192394, -101.76016)",737.234,485.0,"{'Steps': 21, 'Highway': 95, 'No_category': 11}","{'Street': 1, 'Road': 7, 'State_Road': 96}","['Senator Ed Berrong Memorial Highway', 'US Historic 66', 'Independence School', 'South 9th Street', 'Tannehill Prairie', 'I 40 Business', 'Southeast 9th Street', 'D4120 Road', 'Stafford Road', 'Korean War Veterans Memorial Highway', 'County Road SB', 'Bob Creek', 'TX 70 South', ""Vietnam Veteran's Memorial Highway"", 'Pushmataha County E1930 Road', 'County Road V', 'Turkey Creek Site 8 Dam', 'Brushy Creek', 'Barnett Road', 'South Hiwassee Road', 'US 281 South', 'Northwest 10th Street', 'US 287 North', '9670 Interstate 40 Frontage Road', 'US 66', 'I 40 Service Drive', 'North Lincoln Boulevard', 'N3857 Road', 'I 40-D Business', 'Wolf Creek', 'Maple School', 'East Frontage Road', 'Side Road', 'Jake Pulliam Bypass', 'North Courtney Road', 'US 377', 'E1435 Road', 'Centennial Expressway', 'Bank 32', 'Whiteside Road', 'Miller Jumbo Road', 'Bosselman Boss Shop', 'Southeast 29th Street', 'South Peebly Road', 'Southeast Road', 'E1030 Road', 'Old 66 Frontage Road', 'County Road A', 'US Highway 69/South George Nigh Expresswayittsburg County N4075 Road', 'County Road Q', 'Flat Rock Creek', 'OK 34', 'Choctaw County East 2030 Road', 'Remington Drive', 'Rest Area I-40 (East Bound)', 'South Main Street', 'E133 Road', 'Miller Cemetery', 'County Road 6', 'Route 66', 'Indian Nation Turnpike', 'Borderline Cafe', 'Moore Road', 'Ew112 Road', 'County Road 2', 'Fourmile Creek', 'B K J', 'US 271 South', 'Bourbon Street', 'N2560 Road', 'FM 3075', 'Bank 16', 'County Road Z', 'Love’s Travel Stop', 'N2360 Road', 'N3980 Road', 'N1740 Road', '1st Street', 'CR N3510', 'N366 Road', 'OK 3E West', 'Custer City Road', 'I 40 BUS', 'County Road 23', 'US 271 North', 'East 1370 Road', 'Sand Creek']","['Mclean', 'Choctaw', 'Weatherford', 'Shamrock', 'Erick', 'Yukon', 'Texola', 'Amarillo', 'Okemah', 'Canute', 'Henryetta', 'Powderly', 'Savanna', 'Clinton', 'Shawnee', 'Oklahoma City', 'Elk City', 'Mcloud', 'Foss', 'Calumet', 'Hugo', 'Alanreed', 'El Reno', 'Sayre', 'Hydro']",['S1100'],"['M', 'S', 'I', 'U']",1
49,5238965894433443661,64133804176276666,2850032122,2850032122_8,2850032122_8_6,"(35.1954, -101.86033)","(35.238785, -102.42991)",52.22,35.0,"{'Highway': 7, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 7}","['I 40 Access Road', 'I 40', 'Valero', 'I 40 BUS', 'A & A Longhorn Mobile Home Park']","['Vega', 'Amarillo', 'Bushland']",['S1100'],['I'],1
50,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_1,"(35.243896, -102.44244)","(35.15946, -103.700516)",119.372,75.0,"{'Highway': 15, 'No_category': 2}","{'Street': 2, 'State_Road': 15}","['Quay Road M', 'County Road 31', 'Pinon Avenue', 'Cemetery Road', 'Quay Road 60', 'Quay Road AI', 'I 40', ""Loves' # 262 - Tucumcari"", 'Q R 63', 'I 40 Service Road', 'County Road TT', 'Route 66', 'Quay Road 61.7']","['Vega', 'San Jon', 'Tucumcari']",['S1100'],['I'],1
51,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_2,"(35.141556, -103.82137)","(33.635933, -107.11885)",439.476,270.0,"{'Highway': 54, 'No_category': 4}","{'Street': 2, 'Road': 2, 'State_Road': 54}","['Grasslands Road', 'Los Tanos Creek', 'US 66', 'County Road C054', 'I 40', 'I 25 South', 'Fort Craig Road', 'NM 333', 'I-25', 'Martinez Road', 'I 40 Business', 'DeHart Motor Company', 'Frontage Road', 'Rio Salado Sand Dunes Historical Marker', 'Road Runner Place', 'Camino Luis Lopez', 'Cañon de Baca', 'Wagner Equipment', 'South Privo Tank', 'del Cerro Court', 'General E Baca Road', 'Valley View Court', 'Pueblo Road', 'New Mexico Scientific Laboratories', 'Broadway Boulevard Southeast', '8120 Constitution Place Northeast', 'County Road 4 B', 'Streetcar Tank', 'Guadalupe Tank', 'Los Tanos Cemetery', 'El Represar de la Bolsa', 'Woodland Drive', 'Cone RG', 'NM 116', 'Sunset Court', 'County Road 4 H', 'County Road IFD', 'I 25 North', 'US 54', 'Thompson Rd', 'I-40 Frontage Road East', 'Newkirk Post Office']","['La Joya', 'Santa Fe', 'Isleta', 'Belen', 'Peralta', 'Socorro', 'Edgewood', 'San Acacia', 'Lemitar', 'Bosque', 'Tucumcari', 'Santa Rosa', 'Moriarty', 'Albuquerque']",['S1100'],"['M', 'I', 'U']",1
52,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_3,"(33.61845, -107.14238)","(32.671223, -107.153046)",114.324,75.0,"{'Highway': 15, 'No_category': 2}","{'Street': 2, 'State_Road': 15}","['NM 26', 'No Mans Road', 'Fina', 'Upper Seco Creek', 'NM 546', 'Sierra Fijardo', 'I 25 North', 'NM Highway 181', 'Huerfano Tank', 'Black Hill', 'County Road B012', 'President Avenue', 'Snake Springs Road', 'Cuervo Well']","['Derry', 'Hatch', 'Caballo']",['S1100'],['U'],1
53,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_4,"(32.653442, -107.189354)","(32.136517, -110.85794)",485.625,345.0,"{'Highway': 24, 'No_category': 50}","{'Street': 1, 'Road': 4, 'State_Road': 69}","['County Road C058', 'US 70 East', 'Old US 80 (Abandoned)', 'J-6 Road', 'Apache Street', 'State Highway 26', 'I 10 Business', 'East Old Vail Road', 'Easy Cellese Peak Road', 'C Compton Avenue', 'Weigh Station', 'Landin Park', 'County Road D006', 'Skyline Produce', 'Administration', 'Caballero Road', 'Airport Road', 'West Titan Dr', 'Ione Street', 'County Road A027', 'East Grace Corner', 'Old Tombstone Highway', 'Moore Tank', 'NM 113', ""Galleano's Italian & American"", 'NM 80', 'US 70 West', 'East Gift Lane', 'Interstate Highway 10 Frontage Road Southwest', 'Crystal Mine', 'East Collie Drive', 'Red Hill', 'Palm Street', 'AZ 80', 'Basin and Range Country Historical Marker', 'East Nogales', 'Tombstone Municipal Airport', 'Lavender Open Pit Mine', 'Hatch Highway', 'South Plantation Road', 'Geronimo Surrender Monument', 'IV Bar Tank', 'I 10', '4 Nighthawk Road', 'G Avenue', 'Hidden Meadow Lane', 'Power Line Road', 'South Wilmot Road', 'Granite Gap', 'Chiricahua Siding Tank', 'Sunrise Road', 'South Macks Way', 'West Cilley Road', 'Ulmorris Road', 'I 10 West', 'Zinc Road', 'Sacramento Hill', 'Uvas Valley Road Northeast', 'North Gold Avenue', 'US Border Patrol Camera Tower', 'Interstate Highway 10 Frontage Road', 'NM 338', 'New Mexico State Road 26']","['Tombstone', 'Vail', 'Deming', 'Benson', 'Hatch', 'Rodeo', 'Lordsburg', 'Bisbee', 'Douglas', 'Tucson', 'Saint David']",['S1100'],"['I', 'U']",1
54,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_5,"(32.175053, -110.94007)","(31.349182, -110.965225)",101.395,75.0,"{'Highway': 14, 'No_category': 4}","{'Street': 1, 'Road': 2, 'State_Road': 16}","['Keating Road', 'North Target Range Road', 'Irene Court', 'South Via del Los Cruces', 'Radio Court', 'East Ruby Road', 'Interstate Highway 19 Frontage Road', 'North Paseo Rico', '16260 S Sahuarita Blvd', 'I 19', 'Rodeo Wash', 'South Hun Oidak Wo:g', 'West Target Range Road', 'West Frontage Road', 'Manuel Tapia Recreational Trail']","['Rio Rico', 'Green Valley', 'Tubac', 'Sahuarita', 'Tumacacori', 'Tucson', 'Nogales']",['S1100'],['I'],1
55,5238965894433443661,64133804176276666,2850032122,2850032122_9,2850032122_9_6,"(31.363548, -110.94858)","(32.203358, -108.24747)",336.761,220.0,"{'Highway': 30, 'No_category': 20}","{'Street': 3, 'Road': 1, 'State_Road': 44}","['US 70 East', 'West Crawford Street', 'N Triangle T Road', 'Kartchner Caverns State Park Gatehouse', 'Nogales International Airport', 'I 10 BUS', 'Conserv Fuel Road Forks', ""Mustang Corner's Shell"", 'North Page Ranch Road', 'Rest Area I-10 (East Bound)', 'NM 113', 'Border Patrol Checkpoint', 'Chango Tank', 'Keiller Park and Recreation Center', 'Blue Haven Road', 'Frontage Road', 'North Santa Cruz Street', 'Mustang Peak', 'Chet Spring', 'Basin and Range Country Historical Marker', 'US 191 North', 'Yucca Rest Area I-10 (East Bound)', 'AZ 82', 'Tenen Pass Drive', 'I 10', 'Road I', 'Rain Valley Loop Road', 'Red Bird Mine', 'Sonoita Creek', 'The Thing', 'I 10 West', 'I 10 Bus', 'US 191 South', '425 East Patagonia Highway', 'Lordsburg Compressor Station', 'East Ramsey Road']","['Sonoita', 'Benson', 'San Simon', 'Willcox', 'Lordsburg', 'Patagonia', 'Dragoon', 'Huachuca City', 'Bowie', 'Nogales']",['S1100'],"['I', 'U']",1
